,temperature,humidity,visibility,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability
2016-06-14 12:00:00,62.30800000000001,0.752,10.0,62.30800000000001,1023.9980000000016,4.686000000000002,0.018000000000000006,175.6,0.0,54.316000000000045,0.0
2016-06-14 13:00:00,60.554999999999986,0.8016666666666671,10.0,60.554999999999986,1023.3183333333322,4.869999999999994,0.043333333333333314,178.16666666666666,0.0,54.34499999999994,0.0
2016-06-14 14:00:00,59.24733333333337,0.8360000000000013,9.670666666666671,59.24733333333337,1022.8619999999992,4.187333333333329,0.03266666666666669,185.06666666666666,0.0,54.263333333333335,0.0
2016-06-14 15:00:00,58.397000000000055,0.8669999999999992,9.494000000000007,58.397000000000055,1022.6930000000001,5.3930000000000025,0.047999999999999966,183.3,0.0,54.43900000000003,0.0
2016-06-14 16:00:00,57.68533333333331,0.888666666666667,9.48933333333334,57.68533333333331,1022.7359999999994,4.765333333333333,0.0033333333333333335,193.26666666666668,0.0,54.30133333333331,0.0
2016-06-14 17:00:00,58.39400000000004,0.8996666666666658,7.798333333333338,58.39400000000004,1022.8366666666651,5.106333333333336,0.13533333333333322,188.2,0.0,55.50800000000005,0.0
2016-06-14 18:00:00,60.83799999999995,0.8669999999999993,9.243333333333345,60.83799999999995,1022.775666666666,4.030666666666666,0.007666666666666667,186.03333333333333,0.0,56.7216666666667,0.0
2016-06-14 19:00:00,65.06200000000005,0.7760000000000005,9.905333333333338,65.06200000000005,1022.6093333333342,4.94133333333333,0.21866666666666698,187.26666666666668,0.0,57.70866666666666,0.0
2016-06-14 20:00:00,68.61500000000004,0.7129999999999994,9.729999999999993,68.61500000000004,1021.9640000000005,5.336000000000002,0.060000000000000046,189.9,0.0,58.813000000000024,0.0
2016-06-14 21:00:00,73.20399999999994,0.6406666666666659,10.0,73.20399999999994,1021.1613333333327,6.126666666666659,0.056000000000000015,181.86666666666667,0.0,60.25066666666662,0.0
2016-06-14 22:00:00,77.54666666666665,0.5749999999999992,10.0,77.75666666666666,1020.2433333333333,6.041666666666668,0.03166666666666669,192.16666666666666,0.0,61.42333333333332,0.0
2016-06-14 23:00:00,80.79000000000005,0.5400000000000004,10.0,81.98600000000005,1019.2720000000002,8.012,0.044000000000000025,185.0,0.0,62.407999999999994,0.0
2016-06-15 00:00:00,83.34333333333326,0.49066666666666686,10.0,84.20166666666664,1018.0423333333326,8.540666666666668,0.06233333333333333,193.0,0.0,62.379666666666715,0.0
2016-06-15 01:00:00,85.20333333333343,0.4546666666666674,10.0,85.69999999999996,1016.8633333333323,10.274666666666674,0.08866666666666662,191.66666666666666,0.0,61.82600000000002,0.0
