,Dishwasher,Furnace,Home office,Fridge,Wine cellar,Garage door,Barn,Well,Microwave
2016-01-02 09:00:00,0.00014513895,0.2245933334083333,0.04269284719583334,0.005014583316666666,0.006994999999999999,0.012885902804166667,0.033680069441666675,0.0009241666666666669,0.0034022915166666686
2016-01-02 10:00:00,6.590820000000001e-05,0.3584488888624999,0.04433347218333334,0.02340694445416667,0.0073955555499999985,0.012856736112500003,0.030600833308333335,0.0010020139125000006,0.003362430558333335
2016-01-02 11:00:00,6.590820000000001e-05,0.3584488888624999,0.04433347218333334,0.02340694445416667,0.0073955555499999985,0.012856736112500003,0.030600833308333335,0.0010020139125000006,0.003362430558333335
2016-01-02 12:00:00,6.590820000000001e-05,0.3584488888624999,0.04433347218333334,0.02340694445416667,0.0073955555499999985,0.012856736112500003,0.030600833308333335,0.0010020139125000006,0.003362430558333335
2016-01-02 13:00:00,6.590820000000001e-05,0.3584488888624999,0.04433347218333334,0.02340694445416667,0.0073955555499999985,0.012856736112500003,0.030600833308333335,0.0010020139125000006,0.003362430558333335
2016-01-02 14:00:00,6.000637083333332e-05,0.30431729167083343,0.04885222216666667,0.03502465279583333,0.007048333291666669,0.012866805575000001,0.030581874970833336,0.0010010416541666673,0.003978402754166667
2016-01-02 15:00:00,6.000637083333332e-05,0.30431729167083343,0.04885222216666667,0.03502465279583333,0.007048333291666669,0.012866805575000001,0.030581874970833336,0.0010010416541666673,0.003978402754166667
2016-01-02 16:00:00,6.000637083333332e-05,0.30431729167083343,0.04885222216666667,0.03502465279583333,0.007048333291666669,0.012866805575000001,0.030581874970833336,0.0010010416541666673,0.003978402754166667
2016-01-02 17:00:00,6.000637083333332e-05,0.30431729167083343,0.04885222216666667,0.03502465279583333,0.007048333291666669,0.012866805575000001,0.030581874970833336,0.0010010416541666673,0.003978402754166667
2016-01-02 18:00:00,2.709097083333334e-05,0.20440652780416663,0.042764166641666664,0.023121041620833338,0.007599652770833331,0.012797222220833335,0.0307476388875,0.000982569404166667,0.003957500012500002
2016-01-02 19:00:00,5.083680833333336e-05,0.2428599999583333,0.0487789583625,0.023121041620833338,0.007599652770833331,0.012898055545833334,0.030375763900000012,0.0009412499750000003,0.003957500012500002
2016-01-02 20:00:00,5.6600575e-05,0.30162847220833333,0.05086048614166666,0.021345416649999997,0.0073637499791666654,0.012700138895833334,0.030375763900000012,0.0010006249541666674,0.003964791650000001
2016-01-02 21:00:00,5.083680833333336e-05,0.2467773610458333,0.0487789583625,0.021221250004166664,0.0072530555833333335,0.012700138895833334,0.030237916645833342,0.0009931943875000008,0.003989305575000002
2016-01-02 22:00:00,6.097707083333333e-05,0.25692708336666664,0.04216979166666667,0.023452291695833336,0.007388611158333333,0.012556527824999998,0.041859722258333336,0.0010249306333333331,0.0031909722166666675
2016-01-02 23:00:00,6.299165833333333e-05,0.22595576382916666,0.04177166667916666,0.030878333354166676,0.0071096528166666685,0.01242541669166667,0.03803909720416666,0.0010168750208333337,0.0031909722166666675
2016-01-03 00:00:00,5.2303195833333305e-05,0.3127659027625001,0.04299062499583333,0.04987013893333332,0.006733819400000002,0.012617638945833332,0.03862541664166665,0.0010287500083333327,0.003972083325000001
2016-01-03 01:00:00,5.2303195833333305e-05,0.3718754166416666,0.041851180549999985,0.04987013893333332,0.0067863888875,0.012446458391666667,0.035374166645833316,0.0010151388624999994,0.003966736108333336
2016-01-03 02:00:00,7.029108333333331e-05,0.231603472225,0.04250277778333334,0.029569583349999998,0.006957569466666667,0.01285006945416667,0.034043888912500014,0.0009999999666666672,0.0040422917000000015
2016-01-03 03:00:00,7.029108333333331e-05,0.231603472225,0.04250277778333334,0.029569583349999998,0.006957569466666667,0.01285006945416667,0.034043888912500014,0.0009999999666666672,0.0040422917000000015
2016-01-03 04:00:00,7.029108333333331e-05,0.231603472225,0.04250277778333334,0.029569583349999998,0.006957569466666667,0.01285006945416667,0.034043888912500014,0.0009999999666666672,0.0040422917000000015
2016-01-03 05:00:00,4.3201387500000005e-05,0.16462111115833333,0.04250277778333334,0.0328070833,0.007293194429166667,0.0129602778,0.03398840281250001,0.0009993749875000007,0.004002638954166669
2016-01-03 06:00:00,4.965747083333334e-05,0.25404138878333327,0.042332638866666675,0.009878055591666662,0.007308611074999999,0.012842013895833329,0.03285451390416666,0.001002083358333334,0.00400013889166667
2016-01-03 07:00:00,4.965747083333334e-05,0.25404138878333327,0.042332638866666675,0.009878055591666662,0.007308611074999999,0.012842013895833329,0.03285451390416666,0.001002083358333334,0.00400013889166667
2016-01-03 08:00:00,4.965747083333334e-05,0.25404138878333327,0.042332638866666675,0.009878055591666662,0.007308611074999999,0.012842013895833329,0.03285451390416666,0.001002083358333334,0.00400013889166667
2016-01-03 09:00:00,4.965747083333334e-05,0.25404138878333327,0.042332638866666675,0.009878055591666662,0.007308611074999999,0.012842013895833329,0.03285451390416666,0.001002083358333334,0.00400013889166667
2016-01-03 10:00:00,3.1046258333333316e-05,0.3444409721666666,0.040504861087499996,0.03598791664583333,0.007445763883333333,0.012834166699999996,0.030231180524999998,0.0009911110791666674,0.003998958404166669
2016-01-03 11:00:00,4.8406816666666655e-05,0.39032263887499985,0.040504861087499996,0.026786805583333333,0.007421249987500001,0.012746666625000003,0.030231180524999998,0.000995902729166667,0.003998958404166669
2016-01-03 12:00:00,4.9934308333333326e-05,0.4371878472125,0.04074638893750001,0.018085902804166665,0.007421249987500001,0.012710972195833337,0.03015958330833333,0.0009961110583333339,0.003998958404166669
2016-01-03 13:00:00,4.9934308333333326e-05,0.4371878472125,0.04074638893750001,0.018085902804166665,0.007421249987500001,0.012710972195833337,0.03015958330833333,0.0009961110583333339,0.003998958404166669
2016-01-03 14:00:00,6.104890833333333e-05,0.1722624305333333,0.040440555525000005,0.04810854165833334,0.006909166633333333,0.01248777780416667,0.0296325694875,0.0009957638458333341,0.004046736116666666
2016-01-03 15:00:00,3.75126458333333e-05,0.12894784724166664,0.040681249995833335,0.05521666667500001,0.007036874966666669,0.01248777780416667,0.0296325694875,0.0009950693833333342,0.0040447916749999984
2016-01-03 16:00:00,2.7789720833333325e-05,0.12894784724166664,0.040774861116666665,0.050662361120833346,0.007036874966666669,0.01248777780416667,0.029268263920833336,0.0009950693833333342,0.0040447916749999984
2016-01-03 17:00:00,2.7789720833333325e-05,0.12894784724166664,0.040774861116666665,0.050662361120833346,0.007036874966666669,0.01248777780416667,0.029268263920833336,0.0009950693833333342,0.0040447916749999984
2016-01-03 18:00:00,4.841124583333334e-05,0.2168697222708333,0.042300138862499996,0.024333333320833338,0.007058333291666668,0.012593263845833336,0.03648111109166667,0.0010185417416666669,0.004015555562500002
2016-01-03 19:00:00,5.2787504166666675e-05,0.2168697222708333,0.042300138862499996,0.024333333320833338,0.0071145833166666676,0.012612569412500003,0.041945972191666674,0.0010185417416666669,0.004017013937499999
2016-01-03 20:00:00,4.841124583333334e-05,0.2168697222708333,0.042300138862499996,0.024333333320833338,0.007058333291666668,0.012593263845833336,0.03648111109166667,0.0010185417416666669,0.004015555562500002
2016-01-03 21:00:00,4.841124583333334e-05,0.2168697222708333,0.042300138862499996,0.024333333320833338,0.007058333291666668,0.012593263845833336,0.03648111109166667,0.0010185417416666669,0.004015555562500002
2016-01-03 22:00:00,3.188180416666665e-05,0.23385451389166667,0.05406812496249999,0.0341092361125,0.0067863888875,0.012617638945833332,0.039770694391666674,0.0010252083874999996,0.003990069475000002
2016-01-03 23:00:00,3.188180416666665e-05,0.23385451389166667,0.05406812496249999,0.0341092361125,0.0067863888875,0.012617638945833332,0.039770694391666674,0.0010252083874999996,0.003990069475000002
2016-01-04 00:00:00,3.563416666666667e-05,0.22453923615416677,0.0784510416625,0.04094513894583332,0.007104305574999999,0.012725208287500005,0.03499395832916667,0.0010495138333333335,0.003364999991666667
2016-01-04 01:00:00,2.090610833333333e-05,0.11092048614999998,0.09028854171250003,0.01941666664166666,0.007097013908333331,0.013019861154166668,0.038916180525,0.0010221528458333332,0.0030673611083333325
2016-01-04 02:00:00,1.7168333333333343e-05,0.0856031249625,0.042547847220833324,0.03554479171250001,0.0067188888750000005,0.0125875000125,0.033176666658333326,0.0010095833958333337,0.0034320833166666684
2016-01-04 03:00:00,1.668375000000001e-05,0.0856031249625,0.042501180549999996,0.030796041708333333,0.006729444437500001,0.012908611120833337,0.033176666658333326,0.0010136805875000001,0.0034320833166666684
2016-01-04 04:00:00,1.7994583333333335e-05,0.08589319444166665,0.04243347219166668,0.030796041708333333,0.006760763891666668,0.012838125033333333,0.03453270832083333,0.0010108334333333332,0.0034320833166666684
2016-01-04 05:00:00,3.33379125e-05,0.1225973611625,0.04250451389999999,0.029383541699999998,0.006760763891666668,0.012788541658333338,0.03395104170416665,0.0010136805875000001,0.003208541670833332
2016-01-04 06:00:00,1.2300275e-05,0.10915354166666666,0.04237972222083334,0.045343333375,0.0068314583124999976,0.012953194441666665,0.03040631945833334,0.0009981249875000006,0.0033756248791666677
2016-01-04 07:00:00,1.1882774999999999e-05,0.10993687501666663,0.04237972222083334,0.045343333375,0.0068314583124999976,0.012953194441666665,0.03040631945833334,0.0009981249875000006,0.003415625041666668
2016-01-04 08:00:00,3.632567916666667e-05,0.18482534721666666,0.04237972222083334,0.045343333375,0.0068314583124999976,0.012941111124999996,0.03040631945833334,0.0009991666500000008,0.003986041666666669
2016-01-04 09:00:00,4.195206666666666e-05,0.22274437494583332,0.04237972222083334,0.027393958362499995,0.0068314583124999976,0.012882638916666666,0.03040631945833334,0.0009989583125000008,0.003999375000000003
2016-01-04 10:00:00,3.938557083333334e-05,0.20452763878749997,0.0406832638625,0.013942152816666671,0.006767291691666667,0.012697986108333337,0.029309027766666662,0.001010347229166667,0.004011249995833336
2016-01-04 11:00:00,3.9730016666666664e-05,0.26300402776250004,0.0406832638625,0.014681180587500004,0.007114166683333334,0.012757708320833335,0.029309027766666662,0.0009977777916666672,0.0031355556124999986
2016-01-04 12:00:00,3.9730016666666664e-05,0.26300402776250004,0.0406832638625,0.014681180587500004,0.007114166683333334,0.012757708320833335,0.029309027766666662,0.0009977777916666672,0.0031355556124999986
2016-01-04 13:00:00,3.9730016666666664e-05,0.26300402776250004,0.0406832638625,0.014681180587500004,0.007114166683333334,0.012757708320833335,0.029309027766666662,0.0009977777916666672,0.0031355556124999986
2016-01-04 14:00:00,1.1952500000000005e-05,0.16182798604583334,0.04113791666666666,0.02239375003333334,0.006646944441666668,0.0123933333375,0.02730152774583333,0.006249791687499994,0.0041207638916666645
2016-01-04 15:00:00,1.1952500000000005e-05,0.16182798604583334,0.04113791666666666,0.02239375003333334,0.006646944441666668,0.0123933333375,0.02730152774583333,0.006249791687499994,0.0041207638916666645
2016-01-04 16:00:00,1.1952500000000005e-05,0.17963090278333332,0.04113791666666666,0.02239375003333334,0.006648750016666667,0.012391875012500003,0.02730152774583333,0.025997777799999983,0.004084305491666666
2016-01-04 17:00:00,1.1952500000000005e-05,0.17963090278333332,0.04113791666666666,0.02239375003333334,0.006648750016666667,0.012391875012500003,0.02730152774583333,0.025997777799999983,0.004084305491666666
2016-01-04 18:00:00,2.6326820833333336e-05,0.11574479168333338,0.09134034722916663,0.03431562505416668,0.006580902795833333,0.012696527766666669,0.02835965272083333,0.0010018749625,0.004002569470833336
2016-01-04 19:00:00,2.6326820833333336e-05,0.11574479168333338,0.09134034722916663,0.03431562505416668,0.006580902795833333,0.012696527766666669,0.02835965272083333,0.0010018749625,0.004002569470833336
2016-01-04 20:00:00,2.6326820833333336e-05,0.11574479168333338,0.09134034722916663,0.03431562505416668,0.006580902795833333,0.012696527766666669,0.02835965272083333,0.0010018749625,0.004002569470833336
2016-01-04 21:00:00,2.6326820833333336e-05,0.11574479168333338,0.09134034722916663,0.03431562505416668,0.006580902795833333,0.012696527766666669,0.02835965272083333,0.0010018749625,0.004002569470833336
2016-01-04 22:00:00,7.729529999999998e-05,0.371627291725,0.049862777804166675,0.06118333330416667,0.007342013925000001,0.012366111120833334,0.03423263889583334,0.0010203472625000005,0.004120763895833332
2016-01-04 23:00:00,6.618028333333332e-05,0.371627291725,0.058477152779166666,0.055658333333333344,0.007342013925000001,0.012366111120833334,0.038577708279166664,0.0010144444416666674,0.004018402745833335
2016-01-05 00:00:00,2.7162499999999986e-05,0.17860562500416668,0.057021111091666674,0.0450921528,0.0078936805125,0.012779097191666672,0.03373083331666667,0.0014670139041666668,0.0031078471958333326
2016-01-05 01:00:00,3.687958333333333e-05,0.4433987499583333,0.09346138894166668,0.04016868055,0.006878541666666667,0.012537500008333327,0.03785895834583333,0.0009997916541666673,0.004017430599999999
2016-01-05 02:00:00,5.063666666666667e-05,0.11209451392500003,0.042555694487500004,0.051477569424999994,0.00673909725,0.012622986175,0.03207451388333334,0.0009991666416666672,0.003988888916666669
2016-01-05 03:00:00,7.715833333333335e-06,0.13257770835000002,0.05782833331666667,0.03878736110416667,0.006952708341666668,0.01238708335833333,0.03146784724166667,0.001000208320833334,0.004098055537500001
2016-01-05 04:00:00,1.2370416666666673e-05,0.19903430551666673,0.05194972226249999,0.03878736110416667,0.006952708341666668,0.012366180558333328,0.03146784724166667,0.001000208320833334,0.004098055537500001
2016-01-05 05:00:00,1.2370416666666673e-05,0.19903430551666673,0.05782833331666667,0.0233892360625,0.0069013194750000015,0.01238708335833333,0.03146784724166667,0.001000208320833334,0.004098055537500001
2016-01-05 06:00:00,9.707532499999999e-05,0.6289625694458335,0.04242916664583334,0.02405923609583333,0.0070360417000000005,0.012466736170833334,0.03248277777916666,0.000997083304166667,0.0039963194541666695
2016-01-05 07:00:00,9.707532499999999e-05,0.6289625694458335,0.04242916664583334,0.02405923609583333,0.0070360417000000005,0.012466736170833334,0.03248277777916666,0.000997083304166667,0.0039963194541666695
2016-01-05 08:00:00,9.707532499999999e-05,0.6289625694458335,0.04242916664583334,0.02405923609583333,0.0070360417000000005,0.012466736170833334,0.03248277777916666,0.000997083304166667,0.0039963194541666695
2016-01-05 09:00:00,9.707532499999999e-05,0.6289625694458335,0.04242916664583334,0.02405923609583333,0.0070360417000000005,0.012466736170833334,0.03248277777916666,0.000997083304166667,0.0039963194541666695
2016-01-05 10:00:00,6.0418779166666656e-05,0.4094822221916665,0.04216097222916666,0.03444270832083334,0.007206736108333332,0.012653541691666667,0.031022499983333333,0.0010116667041666669,0.004101666658333331
2016-01-05 11:00:00,6.0418779166666656e-05,0.4094822221916665,0.04216097222916666,0.03444270832083334,0.007206736108333332,0.012653541691666667,0.031022499983333333,0.0010116667041666669,0.004101666658333331
2016-01-05 12:00:00,6.0418779166666656e-05,0.4094822221916665,0.04216097222916666,0.03444270832083334,0.007206736108333332,0.012653541691666667,0.031022499983333333,0.0010116667041666669,0.004101666658333331
2016-01-05 13:00:00,6.0418779166666656e-05,0.4094822221916665,0.04216097222916666,0.03444270832083334,0.007206736108333332,0.012653541691666667,0.031022499983333333,0.0010116667041666669,0.004101666658333331
2016-01-05 14:00:00,0.00015333846250000004,0.26858659728333334,0.04064750001249999,0.031609999983333345,0.006802291645833334,0.012392777745833333,0.02875361107916667,0.0009965971541666676,0.004017569458333335
2016-01-05 15:00:00,0.00015333846250000004,0.16246319448333335,0.04064750001249999,0.023209375016666665,0.006707708304166668,0.012434513845833333,0.02875361107916667,0.0009961805041666676,0.004070347229166664
2016-01-05 16:00:00,0.00015333846250000004,0.16246319448333335,0.040748888925000004,0.031609999983333345,0.006707708304166668,0.012392777745833333,0.028916249970833332,0.000995416600000001,0.004017569458333335
2016-01-05 17:00:00,0.00011903471249999996,0.16246319448333335,0.04065416669583334,0.03837500002500002,0.006486041633333336,0.012389583341666663,0.03082013889583334,0.0009843749375000005,0.0039867361333333325
2016-01-05 18:00:00,3.168347083333334e-05,0.08575624996666668,0.04260583330833333,0.014883680549999997,0.007251319441666668,0.012654861087499997,0.02746680556249999,0.000966666629166667,0.0031129167124999985
2016-01-05 19:00:00,1.5500270833333337e-05,0.079635555525,0.0410798611,0.013149791679166672,0.00684312495,0.012972152775,0.02749916666249999,0.0009967360458333341,0.003963402791666668
2016-01-05 20:00:00,1.5500270833333337e-05,0.079635555525,0.0410798611,0.013149791679166672,0.00684312495,0.012972152775,0.02749916666249999,0.0009967360458333341,0.003963402791666668
2016-01-05 21:00:00,5.021553333333334e-05,0.08561083341666671,0.0410798611,0.014883680549999997,0.0070881944125,0.012959236120833337,0.02749916666249999,0.000996527720833334,0.0033247222374999993
2016-01-05 22:00:00,6.583832916666666e-05,0.40990118053333346,0.05714048617083335,0.03346520832500001,0.007166527741666665,0.012773749970833333,0.03922361112916666,0.0010056250125000006,0.003424027770833332
2016-01-05 23:00:00,6.583832916666666e-05,0.40990118053333346,0.05714048617083335,0.03346520832500001,0.007166527741666665,0.012773749970833333,0.03922361112916666,0.0010056250125000006,0.003424027770833332
2016-01-06 00:00:00,7.417317499999999e-05,0.3015303472458334,0.043420486120833345,0.03731687500416666,0.0071595138875,0.012779375004166663,0.034515486083333324,0.0010024305958333337,0.0041071528166666624
2016-01-06 01:00:00,7.417317499999999e-05,0.3771172222708332,0.042938125016666676,0.03731687500416666,0.0071595138875,0.012779375004166663,0.034515486083333324,0.0010024305958333337,0.0041071528166666624
2016-01-06 02:00:00,3.3342633333333315e-05,0.24067340281249994,0.04256125,0.02711923615833333,0.007236180583333334,0.013054097254166662,0.032562500020833336,0.000997847183333334,0.004003333366666668
2016-01-06 03:00:00,3.105013333333333e-05,0.25860923612916664,0.042414791641666665,0.031325347237499995,0.007167222150000001,0.013016874991666667,0.032562500020833336,0.0010148612041666664,0.00400104165416667
2016-01-06 04:00:00,3.105013333333333e-05,0.25860923612916664,0.042414791641666665,0.031325347237499995,0.007167222150000001,0.013016874991666667,0.032562500020833336,0.0010148612041666664,0.00400104165416667
2016-01-06 05:00:00,4.16758125e-05,0.24550298609999993,0.05632138885,0.039645347291666674,0.0071849305291666644,0.012924583291666663,0.03266854166250001,0.0010146528541666664,0.004037777745833334
2016-01-06 06:00:00,6.125680833333333e-05,0.5089599305458333,0.041889444445833326,0.03023347218333334,0.0073319444375000015,0.01293784720833333,0.03271374995833333,0.0009861110041666675,0.003999097195833336
2016-01-06 07:00:00,3.278457083333333e-05,0.351640138875,0.04183874997083333,0.0266424305125,0.007300694470833334,0.012945833358333334,0.03255020834999999,0.0009904165750000006,0.003202152762500002
2016-01-06 08:00:00,6.569987499999998e-05,0.42477423611666665,0.042470486091666676,0.0257548611,0.007366458312500001,0.012933402774999998,0.032168333325,0.0009784721625000002,0.003988263875000002
2016-01-06 09:00:00,3.278457083333333e-05,0.351640138875,0.04183874997083333,0.0266424305125,0.007300694470833334,0.012945833358333334,0.03255020834999999,0.0009904165750000006,0.003202152762500002
2016-01-06 10:00:00,3.903278333333333e-05,0.2830259027833334,0.04155631943750001,0.04567527770416668,0.0073762500166666654,0.012966736175000002,0.029767152775000007,0.0010075694583333338,0.003410347270833333
2016-01-06 11:00:00,4.4794145833333336e-05,0.36604458333333345,0.041634097179166676,0.03699701386666668,0.007516527841666668,0.01286673611666667,0.029351111112500005,0.0010075694583333338,0.003165694429166669
2016-01-06 12:00:00,5.277764166666667e-05,0.2933702083333333,0.04158097221666668,0.03108736107083334,0.007393194479166668,0.012738888850000001,0.029351111112500005,0.0010080555708333338,0.003165694429166669
2016-01-06 13:00:00,4.4794145833333336e-05,0.2933702083333333,0.04158097221666668,0.03108736107083334,0.007665555545833334,0.01286673611666667,0.029319583333333343,0.0010078472416666672,0.003165694429166669
2016-01-06 14:00:00,1.7301679166666675e-05,0.12669236109166665,0.03971499998333333,0.02060743061249999,0.007168958291666664,0.012787430587499999,0.027726805612500002,0.0009970138416666675,0.0033843749166666687
2016-01-06 15:00:00,9.249308333333338e-06,0.10063715279166667,0.03970916667083334,0.02060743061249999,0.007168958291666664,0.012787430587499999,0.027726805612500002,0.0009918055166666672,0.0033843749166666687
2016-01-06 16:00:00,1.7647925000000003e-05,0.14186965283333333,0.03955833334166666,0.02060743061249999,0.0072388888416666675,0.0128855555375,0.027770069479166666,0.0009849999875000002,0.0033843749166666687
2016-01-06 17:00:00,1.7647925000000003e-05,0.14186965283333333,0.03955833334166666,0.02060743061249999,0.0072388888416666675,0.0128855555375,0.027770069479166666,0.0009849999875000002,0.0033843749166666687
2016-01-06 18:00:00,3.9109587500000005e-05,0.16998340275,0.03935381946666666,0.019775972254166666,0.007246875024999999,0.012863124995833336,0.027906944466666656,0.0009695832833333338,0.003969583304166668
2016-01-06 19:00:00,4.300069166666666e-05,0.17619381940416667,0.039897013891666666,0.018377916724999995,0.007246875024999999,0.012863124995833336,0.027906944466666656,0.0009118055500000001,0.003362777804166668
2016-01-06 20:00:00,4.300069166666666e-05,0.17498277775416668,0.04083013886666667,0.018377916724999995,0.007246875024999999,0.012877222262499998,0.027906944466666656,0.0009187499875000001,0.003165694454166668
2016-01-06 21:00:00,4.300069166666666e-05,0.17498277775416668,0.04083013886666667,0.018377916724999995,0.007246875024999999,0.012877222262499998,0.027906944466666656,0.0009187499875000001,0.003165694454166668
2016-01-06 22:00:00,5.618763750000001e-05,0.2632207638833334,0.04318486108333334,0.03731687500416666,0.007230138904166665,0.012797916624999996,0.03296604168750001,0.0010024305958333337,0.0033243749541666664
2016-01-06 23:00:00,5.618763750000001e-05,0.2632207638833334,0.04318486108333334,0.03731687500416666,0.007230138904166665,0.012797916624999996,0.03296604168750001,0.0010024305958333337,0.0033243749541666664
2016-01-07 00:00:00,3.9165554166666666e-05,0.1339529166708333,0.0413903472625,0.06234381947916669,0.006937708275,0.012784791629166663,0.03416243055416668,0.0010112500833333333,0.004094236116666665
2016-01-07 01:00:00,6.333485833333334e-05,0.4870574305583333,0.04158930556666667,0.045117430599999994,0.006722916641666666,0.01267152776666667,0.037009861095833346,0.001001041658333334,0.0033884722749999985
2016-01-07 02:00:00,5.076832916666668e-05,0.22503680556666666,0.05123888887083333,0.04052284724583334,0.006634722216666668,0.012520833325000001,0.030147847225000007,0.000998819433333334,0.004130694491666665
2016-01-07 03:00:00,5.431331666666667e-05,0.1855029166333334,0.055822430570833345,0.031519166741666674,0.006766805558333333,0.012657916658333334,0.030705972195833334,0.0010024305875000006,0.004148611141666668
2016-01-07 04:00:00,7.584137083333333e-05,0.12395479169166668,0.05266076391250001,0.018782013829166666,0.0067645138874999995,0.012662916674999997,0.03517944445,0.0009984722000000005,0.004008125045833336
